0.0,72,0,4.0,0,0
0.0,67,0,4.0,0,0
0.0,64,0,4.0,0,0
0.0,48,0,4.0,0,0
4.0,71,0,4.0,0,0
4.0,67,0,4.0,0,0
4.0,62,0,4.0,0,0
4.0,55,0,4.0,0,0
8.0,71,0,4.0,0,0
8.0,65,0,4.0,0,0
8.0,62,0,4.0,0,0
8.0,55,0,4.0,0,0
12.0,72,0,4.0,0,0
12.0,64,0,4.0,0,0
12.0,60,0,4.0,0,0
12.0,48,0,4.0,0,0
16.0,72,0,2.0,0,0
16.0,67,0,2.0,0,0
16.0,64,0,2.0,0,0
16.0,48,0,2.0,0,0
18.0,71,0,2.0,0,0
18.0,65,0,2.0,0,0
18.0,62,0,2.0,0,0
18.0,55,0,2.0,0,0
20.0,72,0,2.0,0,0
20.0,64,0,2.0,0,0
20.0,60,0,2.0,0,0
20.0,48,0,2.0,0,0
22.0,71,0,2.0,0,0
22.0,65,0,2.0,0,0
22.0,62,0,2.0,0,0
22.0,55,0,2.0,0,0
24.0,72,0,2.0,0,0
24.0,64,0,2.0,0,0
24.0,60,0,2.0,0,0
24.0,48,0,2.0,0,0
26.0,69,0,2.0,0,0
26.0,65,0,2.0,0,0
26.0,60,0,2.0,0,0
26.0,50,0,2.0,0,0
28.0,67,0,2.0,0,0
28.0,62,0,2.0,0,0
28.0,59,0,2.0,0,0
28.0,55,0,2.0,0,0
30.0,67,0,2.0,0,0
30.0,64,0,2.0,0,0
30.0,60,0,2.0,0,0
30.0,48,0,2.0,0,0
32.0,72,0,2.0,0,0
32.0,67,0,2.0,0,0
32.0,64,0,2.0,0,0
32.0,48,0,2.0,0,0
34.0,74,0,2.0,0,0
34.0,67,0,2.0,0,0
34.0,65,0,2.0,0,0
34.0,47,0,2.0,0,0
36.0,72,0,2.0,0,0
36.0,67,0,2.0,0,0
36.0,64,0,2.0,0,0
36.0,48,0,2.0,0,0
38.0,74,0,2.0,0,0
38.0,67,0,2.0,0,0
38.0,65,0,2.0,0,0
38.0,47,0,2.0,0,0
40.0,72,0,2.0,0,0
40.0,67,0,2.0,0,0
40.0,64,0,2.0,0,0
40.0,48,0,2.0,0,0
42.0,72,0,2.0,0,0
42.0,69,0,2.0,0,0
42.0,63,0,2.0,0,0
42.0,42,0,2.0,0,0
44.0,72,0,2.0,0,0
44.0,67,0,2.0,0,0
44.0,64,0,2.0,0,0
44.0,43,0,2.0,0,0
46.0,74,0,2.0,0,0
46.0,71,0,2.0,0,0
46.0,65,0,2.0,0,0
46.0,43,0,2.0,0,0
48.0,72,0,4.0,0,0
48.0,67,0,4.0,0,0
48.0,64,0,4.0,0,0
48.0,48,0,4.0,0,0
52.0,76,0,4.0,0,0
52.0,67,0,4.0,0,0
52.0,64,0,4.0,0,0
52.0,48,0,4.0,0,0
56.0,72,0,4.0,0,0
56.0,67,0,4.0,0,0
56.0,64,0,4.0,0,0
56.0,48,0,4.0,0,0
60.0,69,0,2.0,0,0
60.0,65,0,2.0,0,0
60.0,65,0,2.0,0,0
60.0,53,0,2.0,0,0
62.0,71,0,2.0,0,0
