0.0,72,0,3.0,0,0
0.0,68,0,3.0,0,0
0.0,63,0,3.0,0,0
0.0,44,0,3.0,0,0
3.0,73,0,3.0,0,0
3.0,67,0,3.0,0,0
3.0,63,0,3.0,0,0
3.0,46,0,3.0,0,0
6.0,72,0,3.0,0,0
6.0,68,0,3.0,0,0
6.0,63,0,3.0,0,0
6.0,48,0,3.0,0,0
9.0,73,0,3.0,0,0
9.0,67,0,3.0,0,0
9.0,58,0,3.0,0,0
9.0,51,0,3.0,0,0
12.0,72,0,3.0,0,0
12.0,68,0,3.0,0,0
12.0,56,0,3.0,0,0
12.0,44,0,3.0,0,0
15.0,73,0,3.0,0,0
15.0,67,0,3.0,0,0
15.0,63,0,3.0,0,0
15.0,46,0,3.0,0,0
18.0,70,0,3.0,0,0
18.0,67,0,3.0,0,0
18.0,63,0,3.0,0,0
18.0,49,0,3.0,0,0
21.0,72,0,3.0,0,0
21.0,68,0,3.0,0,0
21.0,63,0,3.0,0,0
21.0,56,0,3.0,0,0
24.0,72,0,3.0,0,0
24.0,68,0,3.0,0,0
24.0,63,0,3.0,0,0
24.0,54,0,3.0,0,0
27.0,73,0,2.0,0,0
27.0,68,0,2.0,0,0
27.0,61,0,2.0,0,0
27.0,53,0,2.0,0,0
29.0,72,0,0.5,0,0
29.0,68,0,0.5,0,0
29.0,63,0,0.5,0,0
29.0,51,0,0.5,0,0
29.5,70,0,0.5,0,0
29.5,68,0,0.5,0,0
29.5,65,0,0.5,0,0
29.5,49,0,0.5,0,0
30.0,72,0,2.0,0,0
30.0,68,0,2.0,0,0
30.0,63,0,2.0,0,0
30.0,51,0,2.0,0,0
32.0,70,0,1.0,0,0
32.0,67,0,1.0,0,0
32.0,61,0,1.0,0,0
32.0,51,0,1.0,0,0
33.0,68,0,3.0,0,0
33.0,63,0,3.0,0,0
33.0,60,0,3.0,0,0
33.0,56,0,3.0,0,0
36.0,67,0,3.0,0,0
36.0,63,0,3.0,0,0
36.0,61,0,3.0,0,0
36.0,58,0,3.0,0,0
39.0,68,0,3.0,0,0
39.0,63,0,3.0,0,0
39.0,60,0,3.0,0,0
39.0,60,0,3.0,0,0
42.0,70,0,3.0,0,0
42.0,63,0,3.0,0,0
42.0,61,0,3.0,0,0
42.0,55,0,3.0,0,0
45.0,68,0,3.0,0,0
45.0,63,0,3.0,0,0
45.0,60,0,3.0,0,0
45.0,56,0,3.0,0,0
48.0,70,0,2.0,0,0
48.0,65,0,2.0,0,0
48.0,62,0,2.0,0,0
48.0,56,0,2.0,0,0
50.0,70,0,1.0,0,0
50.0,67,0,1.0,0,0
50.0,63,0,1.0,0,0
50.0,51,0,1.0,0,0
51.0,70,0,2.0,0,0
51.0,68,0,2.0,0,0
51.0,65,0,2.0,0,0
51.0,50,0,2.0,0,0
53.0,70,0,1.0,0,0
53.0,67,0,1.0,0,0
53.0,63,0,1.0,0,0
53.0,49,0,1.0,0,0
54.0,72,0,0.5,0,0
54.0,68,0,0.5,0,0
54.0,63,0,0.5,0,0
54.0,48,0,0.5,0,0
54.5,75,0,1.0,0,0
54.5,69,0,1.0,0,0
54.5,63,0,1.0,0,0
54.5,59,0,1.0,0,0
55.5,75,0,0.5,0,0
55.5,67,0,0.5,0,0
55.5,63,0,0.5,0,0
55.5,58,0,0.5,0,0
56.0,75,0,0.5,0,0
56.0,68,0,0.5,0,0
56.0,60,0,0.5,0,0
56.0,56,0,0.5,0,0
56.5,75,0,0.5,0,0
56.5,70,0,0.5,0,0
56.5,58,0,0.5,0,0
56.5,55,0,0.5,0,0
57.0,75,0,1.0,0,0
57.0,68,0,1.0,0,0
57.0,60,0,1.0,0,0
57.0,56,0,1.0,0,0
58.0,75,0,1.0,0,0
58.0,70,0,1.0,0,0
58.0,58,0,1.0,0,0
58.0,55,0,1.0,0,0
59.0,77,0,1.0,0,0
59.0,68,0,1.0,0,0
59.0,60,0,1.0,0,0
59.0,53,0,1.0,0,0
60.0,75,0,1.0,0,0
60.0,70,0,1.0,0,0
60.0,58,0,1.0,0,0
60.0,55,0,1.0,0,0
61.0,77,0,1.0,0,0
61.0,68,0,1.0,0,0
61.0,60,0,1.0,0,0
61.0,53,0,1.0,0,0
62.0,75,0,1.0,0,0
62.0,70,0,1.0,0,0
62.0,58,0,1.0,0,0
62.0,55,0,1.0,0,0
63.0,75,0,1.0,0,0
63.0,68,0,1.0,0,0
63.0,60,0,1.0,0,0
63.0,56,0,1.0,0,0
64.0,75,0,1.0,0,0
64.0,70,0,1.0,0,0
64.0,58,0,1.0,0,0
64.0,55,0,1.0,0,0
65.0,77,0,1.0,0,0
65.0,68,0,1.0,0,0
65.0,60,0,1.0,0,0
65.0,53,0,1.0,0,0
66.0,75,0,1.0,0,0
66.0,70,0,1.0,0,0
66.0,58,0,1.0,0,0
66.0,55,0,1.0,0,0
67.0,77,0,1.0,0,0
67.0,68,0,1.0,0,0
67.0,60,0,1.0,0,0
67.0,53,0,1.0,0,0
68.0,75,0,0.25,0,0
68.0,70,0,0.25,0,0
68.0,63,0,0.25,0,0
68.0,55,0,0.25,0,0
68.25,77,0,0.25,0,0
68.25,70,0,0.25,0,0
68.25,62,0,0.25,0,0
68.25,56,0,0.25,0,0
68.5,75,0,0.25,0,0
68.5,70,0,0.25,0,0
68.5,63,0,0.25,0,0
68.5,55,0,0.25,0,0
68.75,77,0,0.25,0,0
68.75,70,0,0.25,0,0
68.75,62,0,0.25,0,0
68.75,56,0,0.25,0,0
69.0,75,0,1.0,0,0
69.0,70,0,1.0,0,0
69.0,63,0,1.0,0,0
69.0,55,0,1.0,0,0
70.0,77,0,1.0,0,0
70.0,70,0,1.0,0,0
70.0,62,0,1.0,0,0
70.0,56,0,1.0,0,0
71.0,75,0,0.25,0,0
71.0,70,0,0.25,0,0
71.0,63,0,0.25,0,0
71.0,55,0,0.25,0,0
71.25,75,0,0.25,0,0
71.25,69,0,0.25,0,0
71.25,60,0,0.25,0,0
71.25,53,0,0.25,0,0
71.5,75,0,0.25,0,0
71.5,70,0,0.25,0,0
71.5,58,0,0.25,0,0
71.5,55,0,0.25,0,0
71.75,75,0,0.25,0,0
71.75,69,0,0.25,0,0
71.75,60,0,0.25,0,0
71.75,53,0,0.25,0,0
72.0,75,0,1.0,0,0
72.0,70,0,1.0,0,0
72.0,58,0,1.0,0,0
72.0,55,0,1.0,0,0
73.0,75,0,1.0,0,0
73.0,69,0,1.0,0,0
73.0,60,0,1.0,0,0
73.0,53,0,1.0,0,0
74.0,77,0,1.0,0,0
74.0,69,0,1.0,0,0
74.0,60,0,1.0,0,0
74.0,51,0,1.0,0,0
75.0,77,0,1.0,0,0
75.0,70,0,1.0,0,0
75.0,62,0,1.0,0,0
75.0,50,0,1.0,0,0
76.0,77,0,1.0,0,0
76.0,69,0,1.0,0,0
76.0,63,0,1.0,0,0
76.0,48,0,1.0,0,0
77.0,77,0,1.0,0,0
77.0,70,0,1.0,0,0
77.0,62,0,1.0,0,0
77.0,46,0,1.0,0,0
78.0,77,0,2.0,0,0
78.0,70,0,2.0,0,0
78.0,62,0,2.0,0,0
78.0,44,0,2.0,0,0
80.0,77,0,1.0,0,0
80.0,70,0,1.0,0,0
80.0,62,0,1.0,0,0
80.0,46,0,1.0,0,0
81.0,79,0,3.0,0,0
81.0,70,0,3.0,0,0
81.0,63,0,3.0,0,0
81.0,51,0,3.0,0,0
84.0,75,0,3.0,0,0
84.0,70,0,3.0,0,0
84.0,63,0,3.0,0,0
84.0,55,0,3.0,0,0
87.0,75,0,3.0,0,0
87.0,70,0,3.0,0,0
87.0,63,0,3.0,0,0
87.0,43,0,3.0,0,0
90.0,77,0,2.0,0,0
90.0,72,0,2.0,0,0
90.0,63,0,2.0,0,0
90.0,44,0,2.0,0,0
92.0,77,0,1.0,0,0
92.0,70,0,1.0,0,0
92.0,62,0,1.0,0,0
92.0,46,0,1.0,0,0
93.0,77,0,1.0,0,0
93.0,69,0,1.0,0,0
93.0,60,0,1.0,0,0
93.0,48,0,1.0,0,0
94.0,77,0,1.0,0,0
94.0,68,0,1.0,0,0
94.0,60,0,1.0,0,0
94.0,50,0,1.0,0,0
95.0,75,0,1.0,0,0
95.0,67,0,1.0,0,0
95.0,58,0,1.0,0,0
95.0,51,0,1.0,0,0
96.0,75,0,2.0,0,0
96.0,68,0,2.0,0,0
96.0,60,0,2.0,0,0
96.0,56,0,2.0,0,0
98.0,74,0,1.0,0,0
98.0,68,0,1.0,0,0
98.0,65,0,1.0,0,0
98.0,58,0,1.0,0,0
99.0,75,0,2.0,0,0
99.0,67,0,2.0,0,0
99.0,63,0,2.0,0,0
99.0,51,0,2.0,0,0
101.0,77,0,1.0,0,0
101.0,68,0,1.0,0,0
101.0,62,0,1.0,0,0
101.0,46,0,1.0,0,0
102.0,75,0,2.0,0,0
102.0,67,0,2.0,0,0
102.0,63,0,2.0,0,0
102.0,51,0,2.0,0,0
104.0,77,0,1.0,0,0
104.0,68,0,1.0,0,0
104.0,62,0,1.0,0,0
104.0,46,0,1.0,0,0
105.0,75,0,3.0,0,0
105.0,67,0,3.0,0,0
105.0,58,0,3.0,0,0
